suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,oscillatory_valley,adam,3,"{""lr"": 0.001, ""weight_decay"": 0.001}",-0.04507670054833094,-0.045076705515384674,,,364.0,,0.3680562916755055,1.0459831247568052,0.0,-0.007222450722455577
tuning,oscillatory_valley,adam,4,"{""lr"": 0.001, ""weight_decay"": 0.0001}",-0.04504247506459554,-0.04504247506459554,,,364.0,,0.3569489859122162,1.04595973602765,0.0,-0.007255511736786957
tuning,oscillatory_valley,adamw,1,"{""lr"": 0.001, ""weight_decay"": 0.0001}",-0.04506738235553106,-0.045067387322584786,,,364.0,,0.36662545800209045,1.0459517207012439,0.0,-0.007230198712477404
tuning,oscillatory_valley,adamw,2,"{""lr"": 0.0005, ""weight_decay"": 0.0001}",0.24952470262845358,0.24952470262845358,,,672.0,,0.35663288936484605,0.9476671315088492,0.0,-0.29690805920389607
tuning,oscillatory_valley,adamw,3,"{""lr"": 0.0005, ""weight_decay"": 0.0}",0.24961159626642862,0.24961159626642862,,,672.0,,0.3522751669709881,0.9476054014966447,0.0,-0.2969918663412609
tuning,oscillatory_valley,adamw,4,"{""lr"": 0.001, ""weight_decay"": 0.001}",-0.04528453201055527,-0.04528454194466273,,,364.0,,0.3566134302721669,1.0459329566914333,0.0,-0.007012105889908925
tuning,oscillatory_valley,rmsprop,1,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",-0.07104363044102986,-0.07113397121429443,,,74.66666666666667,,0.31011343068288016,0.08130924045195613,0.0,0.06706850919169662
tuning,oscillatory_valley,rmsprop,2,"{""alpha"": 0.95, ""lr"": 0.002, ""momentum"": 0.0, ""weight_decay"": 0.0001}",-0.07111593087514241,-0.07113340497016907,,,224.0,,0.3115217633312568,0.5713791431413178,0.0,0.04256444781310318
tuning,oscillatory_valley,rmsprop,3,"{""alpha"": 0.95, ""lr"": 0.01, ""momentum"": 0.0, ""weight_decay"": 0.0}",-0.07068068285783131,-0.07113395134607951,,,74.66666666666667,,0.30921249999664724,0.08598850641708772,0.0,0.06683452602522512
tuning,oscillatory_valley,rmsprop,4,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0001}",-0.07100356618563335,-0.07113399108250935,,,74.66666666666667,,0.3149807636703675,0.08130918323346752,0.0,0.06706853192083599
tuning,oscillatory_valley,sgd_momentum,1,"{""lr"": 0.03, ""momentum"": 0.9, ""nesterov"": false, ""weight_decay"": 0.0}",-0.0711339811484019,-0.07113398611545563,,,56.0,,0.2931125966909652,0.0338707322022082,0.0,0.06944044950534521
tuning,oscillatory_valley,sgd_momentum,2,"{""lr"": 0.03, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.0}",-0.0711339811484019,-0.0711339811484019,,,56.0,,0.2934665553426991,0.024133317769792478,0.0,0.06992731525991228
tuning,oscillatory_valley,sgd_momentum,3,"{""lr"": 0.08, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.0}",-0.07113397121429443,-0.0711339811484019,,,56.0,,0.29409373602053773,0.04015113773514671,0.0,0.06912642426164456
tuning,oscillatory_valley,sgd_momentum,4,"{""lr"": 0.015, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.001}",-0.07113393644491832,-0.07113394141197205,,,56.0,,0.2987136389904966,0.023508573145591075,0.0,0.06995851275469249
tuning,oscillatory_valley,lion,1,"{""lr"": 0.0005, ""weight_decay"": 0.0}",0.049838696916898094,0.049838696916898094,,,560.0,,0.28588655528922874,1.1825615134506267,0.0,-0.10896677258942943
tuning,oscillatory_valley,lion,2,"{""lr"": 0.0005, ""weight_decay"": 0.001}",0.04957292973995209,0.04957291980584463,,,560.0,,0.287796250040022,1.1827570651846713,0.0,-0.1087107730650782
tuning,oscillatory_valley,lion,3,"{""lr"": 0.001, ""weight_decay"": 0.0001}",-0.0708239624897639,-0.07082401216030121,,,485.3333333333333,,0.2893663609866053,1.1073026930781056,0.0,0.015458877506395926
