suite,task,task_family,problem_type,optimizer,seed,device,hyperparameters,final_train_loss,final_val_loss,final_val_accuracy,best_val_loss,best_val_accuracy,steps_to_target_loss,steps_to_target_accuracy,convergence_speed,loss_variance,gradient_norm_variance,update_norm_variance,gradient_norm_stability,update_norm_stability,training_stability,generalization_gap,runtime_seconds,runtime_per_step_ms,peak_memory_mb,optimizer_state_mb,diverged,trace_path,num_parameters,mean_oscillation_score,mean_energy_drift,mean_relative_energy_drift,mean_normalized_total_energy,mean_kinetic_energy,mean_potential_energy,mean_total_hamiltonian,mean_momentum_norm,mean_parameter_step_norm,mean_inverse_mass_mean,mean_inverse_mass_std,mean_effective_damping,mean_alignment_scale,mean_effective_lr_scale,mean_grad_momentum_cosine,mean_force_momentum_cosine,mean_grad_previous_grad_cosine,mean_update_previous_update_cosine,mean_rotation_score,mean_coherence_score,mean_field_strength,mean_coherence_projection_strength,mean_coherence_friction_multiplier,mean_recovery_score,mean_direction_coherence,mean_rotation_score_structural,mean_trust_scale,mean_relative_gradient_scale,mean_constraint_agreement,mean_recoverability_score,mean_support_balance,mean_consensus_strength,mean_component_conflict,mean_memory_alignment,mean_residual_alignment,mean_block_coherence,mean_block_trust_scale,mean_block_norm_ratio,mean_memory_ratio,mean_block_conflict,mean_observation_recoverability,mean_observation_disagreement,mean_view_support,selection_score,variant_name,reference_optimizer,variant_overrides
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.04205755144357681,0.04856133833527565,,0.006896764039993286,,576.0,,576,0.03473425844595808,0.20457360002340416,3.376228681973776e-05,0.47154228386702507,0.43853659150622815,0.5141882181946225,0.006503786891698837,1.6348358331015334,1.6218609455372355,2.123906135559082,3.814697265625e-05,0,,2,,-0.0005189744287423626,-0.0012557157725871858,3.1453349186353807,0.13088292210254404,0.25802034893191406,0.3889032710344581,0.6628627570877831,0.013249748776878277,1.0000226505928569,9.260406054514334e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00863347696229119,real_full,coherent_momentum_real_baseline,{}
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.004732419271022081,0.004197492264211178,,0.0010174309136345983,,96.0,,864,0.0008038650492028693,0.01225485089365557,5.544828193163048e-06,0.4184531471631886,0.4670088625488392,0.5301479570723735,-0.0005349270068109035,1.5082476659445092,1.4962774463735211,2.105358123779297,3.814697265625e-05,0,,2,,-7.910295295503256e-05,-0.00078706684708324,3.3234057269436312,0.019366222781318047,0.039407576994736224,0.05877379977605427,0.25226146343901207,0.005042133414486024,1.0000030049492443,1.583739591370232e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010576241660947418,real_full,coherent_momentum_real_baseline,{}
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.013361651450395584,0.013446226716041565,,0.013446226716041565,,1008.0,,1008,0.0031343282427996767,0.026289255709284334,8.523892531999481e-06,0.3172027768357858,0.35011959296601974,0.5986386843613337,8.457526564598083e-05,1.5515617079799995,1.5392477261706343,2.115386962890625,3.814697265625e-05,0,,2,,-0.0001971413690943524,-0.0012455557402307408,1.0946619765422796,0.048809516428419,0.09814429643013263,0.14695381285855164,0.41715105256157714,0.008338712220020975,0.9999895736811653,6.652292596827116e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013602943128181548,real_full,coherent_momentum_real_baseline,{}
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": false, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.04247370362281799,0.04900443181395531,,0.006877231411635876,,576.0,,576,0.034737974909331434,0.20458590002935903,3.3765759034487715e-05,0.47155290854561915,0.43852107608517815,0.5141885286618972,0.006530728191137314,1.3472795420093462,1.3365868472314941,2.1124420166015625,3.814697265625e-05,0,,2,,-0.0005187402454635409,-0.0012545649623384766,3.144970183343785,0.13089214413217554,0.2580263641577894,0.38891850828996494,0.6628582991901619,0.013250899292922272,1.0,0.0,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008614130157102447,no_adam_preconditioning,coherent_momentum_real_baseline,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed"", ""use_adam_preconditioning"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": false, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.0047162617556750774,0.00418213102966547,,0.0010178746888414025,,96.0,,864,0.0008039054676220006,0.012255203878969103,5.545083365702208e-06,0.41845855702047213,0.4669995735270869,0.5301490359804664,-0.0005341307260096073,1.172325958032161,1.1630217837620644,2.10146427154541,3.814697265625e-05,0,,2,,-7.910976787101505e-05,-0.0007871349961259748,3.3230354236241513,0.01936692447530009,0.03940785579066465,0.05877478026596474,0.25226137032227863,0.0050423487712563725,1.0,0.0,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010580699622225027,no_adam_preconditioning,coherent_momentum_real_baseline,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed"", ""use_adam_preconditioning"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": false, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.01338241994380951,0.013467827811837196,,0.013467827811837196,,1008.0,,1008,0.003134355735950631,0.026289893088601027,8.523798598816772e-06,0.3172064006548266,0.3501156492855945,0.5986387891368513,8.540786802768707e-05,1.251885375007987,1.2419497767936378,2.101451873779297,3.814697265625e-05,0,,2,,-0.00019713012115682923,-0.0012454414681077322,1.0946872368558087,0.04880971561712894,0.09814452700915613,0.14695424262628506,0.41715077656916427,0.008338760077432152,1.0,0.0,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013624545598634729,no_adam_preconditioning,coherent_momentum_real_baseline,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed"", ""use_adam_preconditioning"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.08954773098230362,0.10313157737255096,,0.010934271849691868,,576.0,,576,0.059054306378641265,0.26946818063237926,4.508529361673636e-05,0.45706639464153564,0.42671942808731744,0.5147103897114694,0.013583846390247345,1.5761560410028324,1.5636468660742384,2.1183176040649414,3.814697265625e-05,0,,2,,-0.0003090438933704429,-0.0005526385013691719,3.152872387851081,0.18306011796919897,0.3581432457440459,0.5412033637132448,0.7873103250812391,0.015735229541002774,1.000028287607526,0.00010999047076904276,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01388698716862393,no_friction,coherent_momentum_real_baseline,"{""friction"": 0.0, ""use_friction"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.008520851843059063,0.007513105869293213,,0.001790576963685453,,96.0,,864,0.0013751877206850396,0.01613544369180334,7.303163756453758e-06,0.4047334751329433,0.45216474174622007,0.5381339460192809,-0.00100774597376585,1.4939886670326814,1.4821316141197236,2.109081268310547,3.814697265625e-05,0,,2,,-5.040480913167913e-05,-0.0005000712706129816,3.326207271467817,0.026913275253157565,0.054986965389241325,0.08190024064239888,0.29905416585142,0.005976612743010848,1.0000002137015735,1.7957439663627491e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018593363497197049,no_friction,coherent_momentum_real_baseline,"{""friction"": 0.0, ""use_friction"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.02601100690662861,0.026359714567661285,,0.026359714567661285,,,,1008,0.005140730925990308,0.032866200341744464,1.0933045999317484e-05,0.29933251486835877,0.33438010596816514,0.6101827225264201,0.0003487076610326767,1.5474969169590622,1.535215195395895,2.1087303161621094,3.814697265625e-05,0,,2,,-0.00012254377433569135,-0.0005943575658510624,1.0981337629472272,0.06799766400993013,0.13667890732361387,0.204676571333544,0.49473494528496165,0.009888428637508618,0.9999911336316949,6.19222611006198e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0266167511139608,no_friction,coherent_momentum_real_baseline,"{""friction"": 0.0, ""use_friction"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": false, ""use_friction"": true, ""weight_decay"": 0.0001}",0.04205755144357681,0.04856133833527565,,0.006896764039993286,,576.0,,576,0.03473425844595808,0.20457360002340416,3.376228681973776e-05,0.47154228386702507,0.43853659150622815,0.5141882181946225,0.006503786891698837,1.4023251250619069,1.3911955605772885,2.1129798889160156,3.814697265625e-05,0,,2,,-0.0005189744287423626,-0.0012557157725871858,3.1453349186353807,0.13088292210254404,0.25802034893191406,0.3889032710344581,0.6628627570877831,0.013249748776878277,1.0000226505928569,9.260406054514334e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00863347696229119,no_energy_correction,coherent_momentum_real_baseline,"{""energy_correction_strength"": 0.0, ""use_energy_correction"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": false, ""use_friction"": true, ""weight_decay"": 0.0001}",0.004732419271022081,0.004197492264211178,,0.0010174309136345983,,96.0,,864,0.0008038650492028693,0.01225485089365557,5.544828193163048e-06,0.4184531471631886,0.4670088625488392,0.5301479570723735,-0.0005349270068109035,1.3725465420866385,1.3616533155621413,2.1181230545043945,3.814697265625e-05,0,,2,,-7.910295295503256e-05,-0.00078706684708324,3.3234057269436312,0.019366222781318047,0.039407576994736224,0.05877379977605427,0.25226146343901207,0.005042133414486024,1.0000030049492443,1.583739591370232e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010576241660947418,no_energy_correction,coherent_momentum_real_baseline,"{""energy_correction_strength"": 0.0, ""use_energy_correction"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": false, ""use_friction"": true, ""weight_decay"": 0.0001}",0.013361651450395584,0.013446226716041565,,0.013446226716041565,,1008.0,,1008,0.0031343282427996767,0.026289255709284334,8.523892531999481e-06,0.3172027768357858,0.35011959296601974,0.5986386843613337,8.457526564598083e-05,1.8202995830215514,1.8058527609340786,2.1063404083251953,3.814697265625e-05,0,,2,,-0.0001971413690943524,-0.0012455557402307408,1.0946619765422796,0.048809516428419,0.09814429643013263,0.14695381285855164,0.41715105256157714,0.008338712220020975,0.9999895736811653,6.652292596827116e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013602943128181548,no_energy_correction,coherent_momentum_real_baseline,"{""energy_correction_strength"": 0.0, ""use_energy_correction"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.04584100469946861,0.052609603852033615,,0.00714265787974,,576.0,,576,0.03466598185087934,0.20442313287309594,3.369102782836162e-05,0.4716539269708284,0.43772095752739576,0.5143924787332242,0.0067685991525650024,1.220433915965259,1.2107479325052173,2.066801071166992,3.814697265625e-05,0,,2,,-0.0005225146124137118,-0.001270976872393086,3.143154983331249,0.1309682068874359,0.25839991874564144,0.3893681256330773,0.6630811402868171,0.01326042675212693,1.0000226520120152,0.00010636484821731381,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008875956972283966,no_leapfrog_closure,coherent_momentum_real_baseline,"{""mode"": ""symplectic_euler""}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.0044138007797300816,0.0039011682383716106,,0.0009678601054474711,,96.0,,864,0.0008023109169226407,0.012249313283260605,5.534287612169616e-06,0.4186512572347991,0.46619223014767086,0.5303222911226859,-0.0005126325413584709,1.188758791075088,1.179324197495127,2.067507743835449,3.814697265625e-05,0,,2,,-7.890347842656787e-05,-0.0007850336501071923,3.319488452231492,0.019374636137306573,0.039461597259350896,0.058836233396657465,0.2523191232893146,0.0050461640806618874,1.0000030903352632,4.18661468898329e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010079756512936032,no_leapfrog_closure,coherent_momentum_real_baseline,"{""mode"": ""symplectic_euler""}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,47,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.013399524614214897,0.013556335121393204,,0.013556335121393204,,1008.0,,1008,0.0031240791446295563,0.02627217174450306,8.493060830517666e-06,0.3172953248528376,0.34921441831853073,0.5989337222534643,0.00015681050717830658,1.020610582898371,1.012510498907114,2.066486358642578,3.814697265625e-05,0,,2,,-0.00019733015200732292,-0.0012464020535996212,1.0929624487848584,0.04883490018459954,0.0982828334921838,0.14711773367678332,0.41726231521695617,0.008345195758461692,0.9999894908378049,5.392954043133233e-05,0.0006997550571566924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013712539078624682,no_leapfrog_closure,coherent_momentum_real_baseline,"{""mode"": ""symplectic_euler""}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,11,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.09624630212783813,0.11028619855642319,,0.01149521954357624,,576.0,,576,0.05904751943290804,0.2694377902962672,4.4992279346731536e-05,0.4572123444287288,0.42593352513776306,0.5148817855441218,0.014039896428585052,1.083405292010866,1.0748068373123671,2.0700626373291016,3.814697265625e-05,0,,2,,-0.00031636986037367947,-0.0005697026637219082,3.1522287994475433,0.18314000773838893,0.35852832664709744,0.5416683343854863,0.7874796281922656,0.015747998385106862,1.0000283305370619,0.00014060834203185718,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014447595515221644,symplectic_euler_only,coherent_momentum_real_baseline,"{""friction"": 0.0, ""mode"": ""symplectic_euler"", ""use_friction"": false}"
real_baseline_ablation,harmonic_oscillator_objective,hamiltonian,regression,coherent_momentum_real_baseline,29,cpu,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": false, ""weight_decay"": 0.0001}",0.008008133620023727,0.007038859650492668,,0.0017498522065579891,,96.0,,864,0.0013751425761205258,0.01614057084737438,7.290552647328799e-06,0.40499632981863815,0.4514110731477725,0.5382761305403311,-0.0009692739695310593,1.0070326660061255,0.9990403432600451,2.0754804611206055,3.814697265625e-05,0,,2,,-4.9948451235303805e-05,-0.0004954705665126044,3.3232548012107364,0.02691896383146946,0.05504327259046794,0.0819622364219374,0.29908643467191703,0.005981422080914862,1.0000002142928897,0.00032068808973623566,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018186093353640153,symplectic_euler_only,coherent_momentum_real_baseline,"{""friction"": 0.0, ""mode"": ""symplectic_euler"", ""use_friction"": false}"
