task,optimizer,task_family,problem_type,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_training_stability,mean_loss_variance,mean_grad_norm_stability,mean_update_norm_stability,mean_generalization_gap,mean_runtime_seconds,divergence_rate,seed_consistency_loss,seed_consistency_accuracy,mean_gradient_norm_variance,mean_update_norm_variance,mean_oscillation_score,mean_energy_drift,mean_relative_energy_drift,mean_normalized_total_energy,mean_kinetic_energy,mean_potential_energy,mean_total_hamiltonian,mean_momentum_norm,mean_parameter_step_norm,mean_inverse_mass_mean,mean_inverse_mass_std,mean_effective_damping,mean_alignment_scale,mean_effective_lr_scale,mean_force_momentum_cosine,mean_grad_previous_grad_cosine,mean_update_previous_update_cosine,mean_rotation_gate,mean_coherence_score,mean_conflict_score,mean_conflict_gate,mean_coherence_activation,mean_stable_gate,mean_field_strength,mean_coherence_projection_strength,mean_coherence_friction_multiplier,mean_soft_conflict_correction,mean_recovery_score,mean_direction_coherence,mean_rotation_score_structural,mean_trust_scale,mean_relative_gradient_scale,mean_constraint_agreement,mean_recoverability_score,mean_support_balance,mean_consensus_strength,mean_component_conflict,mean_memory_alignment,mean_residual_alignment,mean_block_coherence,mean_block_trust_scale,mean_block_norm_ratio,mean_memory_ratio,mean_block_conflict,mean_filter_support,mean_conv_trust_bonus,mean_conv_step_multiplier,mean_observation_recoverability,mean_observation_disagreement,mean_view_support,mean_runtime_per_step_ms,mean_optimizer_step_time_ms,mean_samples_per_second,mean_optimizer_state_mb,mean_peak_device_memory_mb,mean_diagnostics_rows
direction_reversal_objective,adamw,stress,regression,2.525516986846924,2.525516986846924,,,,,0.4400336929031599,0.8616671800319443,0.1584930185092438,0.2523930539209459,-0.004055976867675781,5.681315500056371,0.0,,,0.30560714001117023,1.2512921278281796e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.202669871846494,0.7127719390165101,192.2090051131934,1.9073486328125e-05,26.375,0.0
direction_reversal_objective,coherent_momentum_optimizer_improved,stress,regression,0.00228224229067564,0.00228224229067564,,,832.0,,0.14898620709256707,2.345829673319243,1.6954947711445492,1.6707062831772368,4.505482502281666e-05,31.454681708011776,0.0,,,1.3087337191163408,0.0002903209263146801,,-0.013204859453033986,-0.008749984554797016,2.14787405975868,0.24432619615982987,0.43689712671385633,0.6812233228736863,0.508650967386022,0.010200091711813837,1.0000116447935175,8.35650826293544e-05,0.0005942535596889454,1.0073223977516859,1.0073223977516859,0.2432761249923708,0.9953741999445381,0.23272421452960498,0.013357948197986616,0.31287630303835773,0.01835268812898833,0.05959401784921849,0.04772688846885066,0.9495258588930626,0.861852569411991,0.0015505745945479797,0.9879839223273944,0.009733039114822782,,,0.2163696763661755,,,,,,,,,,,,,,,0.0,,0.9972527472527473,,,,28.804653578765365,24.55541421307486,34.71661262182978,4.57763671875e-05,26.375,273.0
direction_reversal_objective,rmsprop,stress,regression,0.18822118639945984,0.18822118639945984,,,,,0.14673391433498673,3.5028770777770153,1.0126754369406303,1.2995045532553826,-0.0027253329753875732,5.677472083014436,0.0,,,2.435533949154695,3.34751394179917e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.199150259170729,0.614035742838386,192.33912277032385,1.1444091796875e-05,26.375,0.0
direction_reversal_objective,sgd_momentum,stress,regression,0.001666667521931231,0.0016666674055159092,,,728.0,,0.10297196639564732,0.33710492721487395,4.2616387799384015,4.112637312392551,0.0,5.344256041920744,0.0,,,0.29188804529214285,0.0038704114524513297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.894007364396286,0.3877394245690137,204.33152742575774,7.62939453125e-06,26.375,0.0
