suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,oscillatory_valley,coherent_momentum_real_baseline,1,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.8878806196153164,0.04711399972438812,,,56.0,,0.9864616455161013,0.8594366988875193,0.0,-0.09008583466876409
tuning,oscillatory_valley,coherent_momentum_real_baseline,2,"{""adaptive_mass_trust"": 0.15, ""betas"": [0.9, 0.99], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.5, ""friction"": 0.035, ""lr"": 0.015, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 1.4, ""mass_change_cap"": 1.08, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.95, ""mass_warmup_steps"": 16, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.7, ""min_inverse_mass"": 0.65, ""mode"": ""adam_preconditioned_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.001}",1.162196010351181,0.014772817492485046,,,280.0,,0.9756364580243826,1.126282257168477,0.0,-0.0710869303509089
tuning,oscillatory_valley,coherent_direction_reference,1,"{""alignment_strength"": 0.15, ""coherence_strength"": 0.15, ""damping_strength"": 0.2, ""field_clip"": 2.0, ""global_mode"": true, ""layerwise_mode"": true, ""lr"": 0.001, ""max_scale"": 1.4, ""min_scale"": 0.6, ""rotation_penalty"": 0.25, ""weight_decay"": 0.0001}",0.034792736172676086,0.034792736172676086,,,560.0,,0.5517156666028313,1.0748836207623533,0.0,-0.08853691721079375
tuning,oscillatory_valley,coherent_direction_reference,2,"{""alignment_strength"": 0.3, ""coherence_strength"": 0.0, ""damping_strength"": 0.1, ""field_clip"": 2.0, ""global_mode"": false, ""layerwise_mode"": false, ""lr"": 0.0005, ""max_scale"": 1.4, ""min_scale"": 0.6, ""rotation_penalty"": 0.1, ""weight_decay"": 0.0001}",0.37396036088466644,0.37396036088466644,,,392.0,,0.4103394790436141,0.911621808291968,0.0,-0.41954145129926484
tuning,oscillatory_valley,coherent_momentum_physical_baseline,1,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.95, ""friction"": 0.08, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0001}",0.12929527461528778,0.12929527461528778,,,280.0,,0.3841733749723062,1.0680207593604178,0.0,-0.18269631258330868
tuning,oscillatory_valley,coherent_momentum_physical_baseline,2,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.98, ""friction"": 0.08, ""lr"": 0.003, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.5, ""oscillation_damping"": 0.0, ""weight_decay"": 0.0001}",0.01599486917257309,0.015994854271411896,,,252.0,,0.3836875209817663,0.6213031769498982,0.0,-0.04706001311890681
tuning,oscillatory_valley,adamw,1,"{""lr"": 0.001, ""weight_decay"": 0.0001}",0.10404489934444427,0.10404489934444427,,,280.0,,0.2653202919755131,1.0893915785556778,0.0,-0.15851447827222817
tuning,oscillatory_valley,adamw,2,"{""lr"": 0.0005, ""weight_decay"": 0.0}",0.641424335539341,0.641424335539341,,,504.0,,0.26235899998573586,0.7403468850804056,0.0,-0.6784416797933613
tuning,oscillatory_valley,rmsprop,1,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",0.016054674983024597,0.015994831919670105,,,84.0,,0.2304163749795407,0.11345765666797634,0.0,-0.021667714753068924
tuning,oscillatory_valley,rmsprop,2,"{""alpha"": 0.95, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.001}",0.016098186373710632,0.01599520444869995,,,112.0,,0.23223681247327477,0.2802012848000915,0.0,-0.030005268688704526
tuning,oscillatory_valley,sgd_momentum,1,"{""lr"": 0.03, ""momentum"": 0.9, ""nesterov"": false, ""weight_decay"": 0.0}",0.015994831919670105,0.015994809567928314,,,56.0,,0.21825431194156408,0.041431741818764134,0.0,-0.018066396658866522
tuning,oscillatory_valley,sgd_momentum,2,"{""lr"": 0.08, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.0}",0.015994824469089508,0.01599481701850891,,,56.0,,0.21820581197971478,0.05280006928466664,0.0,-0.018634820482742245
tuning,oscillatory_valley,lion,1,"{""lr"": 0.0005, ""weight_decay"": 0.0}",0.34804457426071167,0.34804457426071167,,,392.0,,0.2128726040245965,0.9856706731950475,0.0,-0.397328107920464
tuning,oscillatory_valley,lion,2,"{""lr"": 0.0005, ""weight_decay"": 0.0001}",0.3479452282190323,0.3479452282190323,,,392.0,,0.214947062486317,0.9857556806611687,0.0,-0.39723301225209073
tuning,oscillatory_valley,topological_adam,1,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",0.10563212633132935,0.10563212633132935,,,280.0,,0.4733433125074953,1.0882075728493192,0.0,-0.1600425049737953
tuning,oscillatory_valley,topological_adam,2,"{""deterministic_init"": true, ""eta"": 0.05, ""lr"": 0.003, ""max_topo_ratio"": 0.1, ""target_energy"": 0.001, ""w_topo"": 0.12}",0.015994861721992493,0.015994854271411896,,,280.0,,0.4718534584972076,0.6851819624774612,0.0,-0.05025395239528496
tuning,saddle_objective,coherent_momentum_optimizer,1,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-4.0828235149383545,-4.108515977859497,,,96.0,,0.8130226664943621,1.5908826191251806,0.0,4.028971846903238
