suite,task,task_family,problem_type,optimizer,seed,device,device_name,hyperparameters,final_train_loss,final_val_loss,final_val_accuracy,best_val_loss,best_val_accuracy,steps_to_target_loss,steps_to_target_accuracy,convergence_speed,loss_variance,gradient_norm_variance,update_norm_variance,gradient_norm_stability,update_norm_stability,training_stability,generalization_gap,runtime_seconds,runtime_per_step_ms,optimizer_step_time_ms,samples_per_second,peak_memory_mb,peak_device_memory_mb,optimizer_state_mb,diverged,trace_path,num_parameters,diagnostics_every_n_steps,diagnostics_enabled,diagnostics_rows,mean_oscillation_score,mean_energy_drift,mean_relative_energy_drift,mean_normalized_total_energy,mean_kinetic_energy,mean_potential_energy,mean_total_hamiltonian,mean_momentum_norm,mean_parameter_step_norm,mean_inverse_mass_mean,mean_inverse_mass_std,mean_effective_damping,mean_alignment_scale,mean_effective_lr_scale,mean_grad_momentum_cosine,mean_force_momentum_cosine,mean_grad_previous_grad_cosine,mean_update_previous_update_cosine,mean_rotation_score,mean_rotation_gate,mean_coherence_score,mean_conflict_score,mean_conflict_gate,mean_magneto_activation,mean_stable_gate,mean_field_strength,mean_magneto_projection_strength,mean_magneto_friction_multiplier,mean_soft_conflict_correction,mean_recovery_score,mean_direction_coherence,mean_rotation_score_structural,mean_trust_scale,mean_stress_gate,mean_relative_gradient_scale,mean_constraint_agreement,mean_recoverability_score,mean_support_balance,mean_consensus_strength,mean_component_conflict,mean_memory_alignment,mean_residual_alignment,mean_block_coherence,mean_block_trust_scale,mean_block_norm_ratio,mean_memory_ratio,mean_block_conflict,mean_filter_support,mean_conv_trust_bonus,mean_conv_step_multiplier,mean_route_dense_stable,mean_route_conv_structured,mean_route_stress_response,mean_route_entropy,mean_route_structure_support,mean_observation_recoverability,mean_observation_disagreement,mean_view_support,selection_score,variant_name,reference_optimizer,variant_overrides
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam_improved,11,cpu,CPU,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.34, ""activation_rotation_weight"": 0.45, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.12, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.1, ""conflict_damping"": 0.0, ""conflict_gate_threshold"": 0.28, ""conv_alignment_scale"": 0.75, ""conv_friction_scale"": 0.72, ""conv_projection_scale"": 0.65, ""conv_safe_mode"": true, ""conv_support_weight"": 0.35, ""conv_update_ratio_cap"": 0.018, ""diagnostics_every_n_steps"": 4, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.1, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.22, ""min_alignment_scale"": 0.92, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""preset"": ""stress_specialist"", ""projection_activation_threshold"": 0.16, ""projection_mode"": ""conflict_only"", ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.18, ""soft_conflict_correction"": 0.12, ""soft_conflict_max"": 0.22, ""stable_coherence_bonus"": 0.18, ""standard_safe_strength"": 0.7, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.0159948468208313,0.015994861721992493,,0.01599481701850891,,112.0,,1008,0.17515452598187725,1.9210762334768308,4.916498773390279e-05,4.699663880306884,4.628080965793414,0.0952118043383436,1.4901161193847656e-08,2.6535657920176163,1.9743793095369169,1.7223598586583866,506.4882898486949,2.8055953979492188,,4.57763671875e-05,0,,2,4,1,336,,-0.003608780460735091,-0.003014027023811181,0.22808783249012543,0.032953696536753986,0.07206397617812313,0.10501767271487711,0.0774252420825924,0.0015390682243329199,1.0000585593017084,0.0002979071615905582,0.000593281617122037,1.0083506280290229,1.0083506280290229,-0.41072047626948915,0.41074786194007,0.9766235749370286,0.3981756597751796,0.1742626174486109,0.023721266632145716,0.42731226121603477,0.030947478110690662,0.07911526942500911,0.06605525792283948,0.9317125984955401,1.1513031833746936,0.004374885434680479,0.9868755027030905,0.011300200936694824,,,0.1742626174486109,,,,,,,,,,,,,,,,0.0,,0.9977678571428571,,,,,,,,,-0.024752543317602772,improved_stress_specialist,magneto_hamiltonian_adam_improved,"{""preset"": ""stress_specialist""}"
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam_improved,11,cpu,CPU,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.34, ""activation_rotation_weight"": 0.45, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.12, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.1, ""conflict_damping"": 0.0, ""conflict_gate_threshold"": 0.28, ""conv_alignment_scale"": 0.75, ""conv_friction_scale"": 0.72, ""conv_projection_scale"": 0.65, ""conv_safe_mode"": true, ""conv_support_weight"": 0.35, ""conv_update_ratio_cap"": 0.018, ""diagnostics_every_n_steps"": 4, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.1, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.22, ""min_alignment_scale"": 0.92, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""preset"": ""cnn_safe"", ""projection_activation_threshold"": 0.16, ""projection_mode"": ""conflict_only"", ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.18, ""soft_conflict_correction"": 0.12, ""soft_conflict_max"": 0.22, ""stable_coherence_bonus"": 0.18, ""standard_safe_strength"": 0.7, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.015994861721992493,0.015994831919670105,,0.01599481701850891,,112.0,,672,0.18421070197267864,2.200051551633473,5.5605844569828116e-05,4.30632428701535,4.316311738746386,0.10196957572222819,-2.9802322387695312e-08,2.7210435409797356,2.0245859679908746,1.7653319992816596,493.9281491673893,2.8063793182373047,,4.57763671875e-05,0,,2,4,1,336,,-0.0038798889251289185,-0.0033937080102249433,0.23917449334181468,0.037127546473308494,0.080068501100565,0.1171960475738735,0.08767329123060537,0.0017437804396353536,1.0000618676255857,0.00031811775868752744,0.0005942921021154948,1.0069446079432964,1.0069446079432964,-0.3608319599914553,0.3608541123207293,0.9722429643429461,0.3512651188338428,0.18314935105098856,0.025615688025330503,0.43726969529026455,0.04341917146008373,0.11174194879519443,0.08974642246418323,0.9080214344319844,1.1972705055252715,0.0038610102366787727,0.9885595643094608,0.010337438118332891,,,0.18314935105098856,,,,,,,,,,,,,,,,0.0,,0.9977678571428571,,,,,,,,,-0.025205352117142844,improved_cnn_safe,magneto_hamiltonian_adam_improved,"{""preset"": ""cnn_safe""}"
magneto_gpu_ablation,oscillatory_valley,stress,regression,real_hamiltonian_adam,11,cpu,CPU,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",1.1973012685775757,1.2417072057724,,0.27635663747787476,,,,168,1.399038840509182,11.885102635340585,0.0001945443210755423,0.5709905238566733,0.42362262099267056,0.29466781046329177,0.04440593719482422,1.4441838749917224,1.0745415736545554,0.8397492995191853,930.6294186449793,2.8764820098876953,,3.814697265625e-05,0,,2,1,1,1344,,-0.003008905031795924,-0.0009413722026663194,3.123012471333732,0.7978936114305484,1.5854037566910155,2.383297368121564,1.645550100569712,0.032925324095130284,1.0000833162062226,0.00033674361395344177,0.0008260521610248851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3463085795033339,real_hamiltonian_adam,real_hamiltonian_adam,{}
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_adam,11,cpu,CPU,"{""alignment_strength"": 0.15, ""coherence_strength"": 0.15, ""damping_strength"": 0.2, ""field_clip"": 2.0, ""global_mode"": true, ""layerwise_mode"": true, ""lr"": 0.001, ""max_scale"": 1.4, ""min_scale"": 0.6, ""rotation_penalty"": 0.25, ""weight_decay"": 0.0001}",0.01684652268886566,0.016836971044540405,,0.016836971044540405,,896.0,,1344,1.8774120245711212,14.735085722630267,2.4321470856537347e-07,0.9442221912519487,0.7118178988898962,0.2205824556422638,-9.551644325256348e-06,0.8597053340636194,0.639661706892574,0.4115982446819544,1563.3263477001321,2.2109527587890625,,3.0517578125e-05,0,,2,1,1,1344,,,,,,,,,,,,,,1.1497804498328978,0.999989628015226,,0.9992558163441739,0.9992534020402644,0.0006511096850559619,,0.9996215150277452,,,,,1.999611143042971,,,,,,0.0006511096850559619,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11070757227309647,magneto_adam_only,magneto_adam,{}
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam_improved,11,cpu,CPU,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.34, ""activation_rotation_weight"": 0.45, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.12, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.1, ""conflict_damping"": 0.0, ""conflict_gate_threshold"": 0.28, ""conv_alignment_scale"": 0.75, ""conv_friction_scale"": 0.72, ""conv_projection_scale"": 0.65, ""conv_safe_mode"": true, ""conv_support_weight"": 0.35, ""conv_update_ratio_cap"": 0.018, ""diagnostics_every_n_steps"": 4, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.1, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.22, ""min_alignment_scale"": 0.92, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""preset"": ""balanced"", ""projection_activation_threshold"": 0.16, ""projection_mode"": ""conflict_only"", ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.18, ""soft_conflict_correction"": 0.12, ""soft_conflict_max"": 0.22, ""stable_coherence_bonus"": 0.18, ""standard_safe_strength"": 0.7, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.015994861721992493,0.015994861721992493,,0.01599481701850891,,112.0,,840,0.17849620947624056,2.029895948996652,5.164943478000739e-05,4.524300007406419,4.494314776905173,0.09806699177926068,0.0,2.6124417081009597,1.9437810328132141,1.694947343431912,514.4612397790046,2.8044357299804688,,4.57763671875e-05,0,,2,4,1,336,,-0.0036950149876307224,-0.0030909271999877497,0.23988404507148553,0.03455162481792678,0.07512107536950637,0.10967270018743314,0.08148272969104775,0.001619381780278727,1.0000595928923715,0.0003045224725028627,0.0005941015357772509,1.007366491304267,1.007366491304267,-0.38238326573835885,0.38240495964211213,0.9834075683195677,0.3699131794842071,0.17161466822116858,0.02066392101620468,0.4290961181790668,0.03551664666873053,0.09176982881633323,0.0735376432490912,0.9242302136761802,1.1661869326240517,0.004188342848378636,0.9882378236257604,0.010802578284340001,,,0.17161466822116858,,,,,,,,,,,,,,,,0.0,,0.9977678571428571,,,,,,,,,-0.02491962749232094,projection_under_conflict_only,magneto_hamiltonian_adam_improved,"{""preset"": ""balanced"", ""projection_mode"": ""conflict_only""}"
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam_improved,11,cpu,CPU,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.34, ""activation_rotation_weight"": 0.45, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.12, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.1, ""conflict_damping"": 0.0, ""conflict_gate_threshold"": 0.28, ""conv_alignment_scale"": 0.75, ""conv_friction_scale"": 0.72, ""conv_projection_scale"": 0.65, ""conv_safe_mode"": true, ""conv_support_weight"": 0.35, ""conv_update_ratio_cap"": 0.018, ""diagnostics_every_n_steps"": 4, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.1, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.0, ""min_alignment_scale"": 0.92, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""preset"": ""balanced"", ""projection_activation_threshold"": 0.16, ""projection_mode"": ""conflict_only"", ""projection_strength"": 0.0, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.18, ""soft_conflict_correction"": 0.12, ""soft_conflict_max"": 0.22, ""stable_coherence_bonus"": 0.18, ""standard_safe_strength"": 0.7, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.0159948468208313,0.015994876623153687,,0.01599481701850891,,112.0,,1176,0.1856587430890421,2.2352854077172895,5.606696797598671e-05,4.225246253780283,4.224031505163578,0.10378895593022404,2.9802322387695312e-08,2.5796080000000075,1.919351190476196,1.6774576158370889,521.0093936753166,2.8030052185058594,,4.57763671875e-05,0,,2,4,1,336,,-0.003963087813383897,-0.0034569507607980347,0.23625428306198715,0.037841493411248046,0.08121819477084846,0.1190596881820965,0.09044586456813579,0.0017896954017289192,1.0000624562214528,0.00033205660737384735,0.000594336229066054,1.006849758947889,1.006849758947889,-0.3366220260372973,0.33665011522021987,0.9796399924504969,0.3176436969300821,0.1906115514935837,0.025915255650900127,0.41968475381197223,0.04283087073487141,0.11101139387825415,0.08936983933450565,0.9083980174646491,1.1531244659418007,0.0,0.9886324217188216,0.01219051379404353,,,0.1906115514935837,,,,,,,,,,,,,,,,0.0,,0.9977678571428571,,,,,,,,,-0.025277754172961017,no_projection,magneto_hamiltonian_adam_improved,"{""max_projection"": 0.0, ""projection_strength"": 0.0}"
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam,11,cpu,CPU,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.0, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.016002103686332703,0.01600012183189392,,0.015999123454093933,,336.0,,1176,0.3936972774962831,5.543277387767226,0.00012974992871918009,1.9396772077055102,1.936649257014505,0.18975246581706137,-1.9818544387817383e-06,1.6537073750514537,1.230437035008522,0.9970242686644529,812.7193603149908,4.259974479675293,,4.57763671875e-05,0,,2,1,1,1344,,-0.004126390575901864,-0.0035196216057466075,0.6665014274671057,0.10197466660715282,0.20513920713260414,0.30711387373975696,0.2933353720657821,0.005881671651047199,1.0,0.0,0.0005948998086703634,0.9983907037586773,0.9983907037586773,-0.03296825203304234,0.03296825203304234,0.9759658416707028,0.01793509092903296,0.25625071011702955,0.03798827974831977,0.4085282741213305,0.09636073023207488,0.2400500188016019,0.18671515129104307,0.813284848708957,1.2233400200909892,0.007079382891513154,0.9896227986820776,,,,0.25625071011702955,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03568398732890809,no_conflict_damping,magneto_hamiltonian_adam,"{""conflict_damping"": 0.0}"
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam_improved,11,cpu,CPU,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.34, ""activation_rotation_weight"": 0.45, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.12, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.1, ""conflict_damping"": 0.0, ""conflict_gate_threshold"": 0.28, ""conv_alignment_scale"": 0.75, ""conv_friction_scale"": 0.72, ""conv_projection_scale"": 0.65, ""conv_safe_mode"": true, ""conv_support_weight"": 0.35, ""conv_update_ratio_cap"": 0.018, ""diagnostics_every_n_steps"": 4, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.1, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.22, ""min_alignment_scale"": 0.92, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""preset"": ""balanced"", ""projection_activation_threshold"": 0.16, ""projection_mode"": ""conflict_only"", ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.18, ""soft_conflict_correction"": 0.14, ""soft_conflict_max"": 0.24, ""stable_coherence_bonus"": 0.18, ""standard_safe_strength"": 0.7, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.015994876623153687,0.015994831919670105,,0.015994802117347717,,112.0,,1120,0.17574355900606606,1.9411670906357503,4.960613300293817e-05,4.663504979057116,4.598989848904752,0.09580160587714616,-4.470348358154297e-08,2.5759057919494808,1.9165965713909827,1.675711519229004,521.7582118881927,2.806009292602539,,4.57763671875e-05,0,,2,4,1,336,,-0.0036479356345195946,-0.0031598401322647253,0.23327111248034388,0.03331104462140427,0.07265130950448413,0.10596235412588842,0.07828116739202406,0.0015534750073462377,1.0000589489493341,0.00029349047059142025,0.0005939783351052375,1.0076469592750072,1.0076469592750072,-0.4450386819787257,0.4450674363428594,0.9709121996448153,0.4318102628395926,0.1696778287490209,0.0211338497631784,0.43700911757367156,0.02632711451660238,0.0692387591855203,0.05797736307962017,0.9397904943852198,1.1686222018019872,0.0030477137401508764,0.9880357684478873,0.010554096809319522,,,0.1696778287490209,,,,,,,,,,,,,,,,0.0,,0.9977678571428571,,,,,,,,,-0.02478198006765102,soft_conflict_correction,magneto_hamiltonian_adam_improved,"{""soft_conflict_correction"": 0.14, ""soft_conflict_max"": 0.24}"
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam,11,cpu,CPU,"{""activation_conflict_weight"": 1.0, ""activation_rotation_threshold"": 0.0, ""activation_rotation_weight"": 1.0, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.0, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.0, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.015994980931282043,0.015994951128959656,,0.015994951128959656,,224.0,,1344,0.23339589555364645,3.230463386330762,7.782912230514563e-05,2.697019503314734,2.6918062267668996,0.15100672501338527,-2.9802322387695312e-08,1.8161330830771476,1.3512894963371633,1.1027284476551271,740.0338733562446,4.258302688598633,,4.57763671875e-05,0,,2,1,1,1344,,-0.004128276576917995,-0.0035456750049199957,0.3536630103649577,0.05741268207537672,0.11422902357298881,0.17164170564836553,0.1669998487738293,0.0032774036280030405,1.0,0.0,0.0006090403662738829,0.9795252461093628,0.9795252461093628,-0.04640161196710103,0.04640161196710103,0.9871413855799128,0.0469346959294754,0.2395022238767102,0.15966814925114012,0.3176873203411066,0.05511130006723963,0.14665204924533579,0.30472972744871524,0.6952702725512848,0.943309501898822,0.011371625785193264,1.015376712569407,,,,0.2395022238767102,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02766474590664198,no_activation_gating,magneto_hamiltonian_adam,"{""activation_conflict_weight"": 1.0, ""activation_rotation_threshold"": 0.0, ""activation_rotation_weight"": 1.0, ""projection_activation_threshold"": 0.0, ""stable_coherence_bonus"": 0.0}"
magneto_gpu_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam_improved,11,cpu,CPU,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.34, ""activation_rotation_weight"": 0.45, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.12, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.1, ""conflict_damping"": 0.0, ""conflict_gate_threshold"": 0.28, ""conv_alignment_scale"": 0.75, ""conv_friction_scale"": 0.72, ""conv_projection_scale"": 0.65, ""conv_safe_mode"": true, ""conv_support_weight"": 0.35, ""conv_update_ratio_cap"": 0.018, ""diagnostics_every_n_steps"": 4, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.1, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.22, ""min_alignment_scale"": 0.92, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""preset"": ""balanced"", ""projection_activation_threshold"": 0.16, ""projection_mode"": ""conflict_only"", ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.18, ""soft_conflict_correction"": 0.12, ""soft_conflict_max"": 0.22, ""stable_coherence_bonus"": 0.18, ""standard_safe_strength"": 0.7, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.0159948468208313,0.015994831919670105,,0.015994802117347717,,112.0,,952,0.17849625451219095,2.029896536975349,5.1649686418807576e-05,4.52442377650995,4.494460143466884,0.09806440310048639,-1.4901161193847656e-08,2.358588667004369,1.7549022819972986,1.5152680721041092,569.8322979339196,2.806995391845703,,4.57763671875e-05,0,,2,4,1,336,,-0.0036949954022653182,-0.0030907689355168574,0.23988543708737864,0.03455154929039043,0.0751209402168613,0.10967248950725175,0.08148011696111856,0.001619339703008831,1.0,0.0,0.0005941870400593395,1.007192882753554,1.007192882753554,-0.3897631979828778,0.3897631979828778,0.9707600817616496,0.37732827162212096,0.1749622213787266,0.023305605833662583,0.43186887650171274,0.03532092962337802,0.09124242230955999,0.07418730159267961,0.9235805555113724,1.1719797143457635,0.004151076044460448,0.9883798798989682,0.01075261930318461,,,0.1749622213787266,,,,,,,,,,,,,,,,0.0,,0.9977678571428571,,,,,,,,,-0.024919614842957266,fixed_mass,magneto_hamiltonian_adam_improved,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed""}"
